from,to,distance_km,predicted_flow,estimated_speed_kmh,travel_time_sec
2889,35312,0.0,800,53.86,30.02
2889,34555,0.074,800,53.86,34.96
2904,38399,0.0,800,53.86,30.01
2904,27749,0.0,800,53.86,30.01
2909,13961,0.02,800,53.86,31.32
2909,5107,0.039,800,53.86,32.59
2947,38845,0.003,800,53.86,30.23
2947,36798,0.023,800,53.86,31.54
2959,13645,0.007,800,53.86,30.47
2959,43589,0.045,800,53.86,32.98
2963,6420,0.016,800,53.86,31.05
2963,11714,0.016,800,53.86,31.05
2965,39120,0.006,800,53.86,30.39
2965,25482,0.019,800,53.86,31.25
2968,11765,0.014,800,53.86,30.96
2968,37601,0.026,800,53.86,31.77
2970,13825,0.022,800,53.86,31.44
2970,22332,0.03,800,53.86,31.98
2971,15527,0.008,800,53.86,30.52
2971,34619,0.039,800,53.86,32.64
2975,4018,0.012,800,53.86,30.83
2975,37745,0.046,800,53.86,33.07
2984,2984,0.0,800,53.86,30.0
2984,36542,0.017,800,53.86,31.16
2985,15901,0.0,800,53.86,30.01
2985,43155,0.001,800,53.86,30.03
2992,32567,0.004,800,53.86,30.27
2992,2550,0.235,800,53.86,45.72
2996,15749,0.017,800,53.86,31.12
2996,29395,0.017,800,53.86,31.12
3017,3654,0.02,800,53.86,31.35
3017,54315,0.058,800,53.86,33.85
3019,20677,0.0,800,53.86,30.0
3019,3019,0.0,800,53.86,30.0
3030,3739,0.006,800,53.86,30.37
3030,15413,0.018,800,53.86,31.19
3033,33662,0.0,800,53.86,30.0
3033,44305,0.016,800,53.86,31.06
3035,8579,0.0,800,53.86,30.0
3035,3035,0.0,800,53.86,30.0
3042,33631,0.001,800,53.86,30.05
3042,38143,0.002,800,53.86,30.1
3047,3414,0.006,800,53.86,30.38
3047,4660,0.013,800,53.86,30.89
3053,3053,0.0,800,53.86,30.0
3053,33043,0.004,800,53.86,30.3
3056,22055,0.007,800,53.86,30.44
3056,43555,0.045,800,53.86,33.04
3058,3058,0.0,800,53.86,30.0
3058,8576,0.0,800,53.86,30.0
3078,10731,0.062,800,53.86,34.12
3078,18713,0.081,800,53.86,35.44
3079,10017,0.003,800,53.86,30.2
3079,12378,0.007,800,53.86,30.43
3082,7251,0.005,800,53.86,30.36
3082,54090,0.124,800,53.86,38.29
3090,633,0.0,800,53.86,30.0
3090,20629,0.0,800,53.86,30.0
3092,3092,0.0,800,53.86,30.0
3092,37487,0.0,800,53.86,30.0
3098,4523,0.0,800,53.86,30.0
3098,28771,0.0,800,53.86,30.0
3102,13932,0.013,800,53.86,30.88
3102,35562,0.023,800,53.86,31.54
3110,34351,0.001,800,53.86,30.05
3110,38685,0.022,800,53.86,31.48
3112,55012,0.002,800,53.86,30.13
3112,3153,0.021,800,53.86,31.4
3121,37974,0.01,800,53.86,30.64
3121,31274,0.018,800,53.86,31.17
3124,36644,0.027,800,53.86,31.82
3124,33721,0.049,800,53.86,33.28
3126,26680,0.02,800,53.86,31.35
3126,35717,0.043,800,53.86,32.89
3128,50495,0.006,800,53.86,30.43
3128,55545,0.008,800,53.86,30.53
3138,20287,0.031,800,53.86,32.05
3138,49764,0.031,800,53.86,32.08
3140,5437,0.005,800,53.86,30.32
3140,37440,0.005,800,53.86,30.32
3150,3210,0.028,800,53.86,31.86
3150,53392,0.04,800,53.86,32.68
3152,32165,0.0,800,53.86,30.0
3152,16572,0.013,800,53.86,30.89
3153,55012,0.019,800,53.86,31.27
3153,3112,0.021,800,53.86,31.4
3154,44612,0.006,800,53.86,30.41
3154,20457,0.07,800,53.86,34.7
3159,37533,0.077,800,53.86,35.16
3159,38417,0.09,800,53.86,36.02
3161,9206,0.018,800,53.86,31.17
3161,35026,0.022,800,53.86,31.5
3167,35105,0.015,800,53.86,30.98
3167,34758,0.036,800,53.86,32.38
3171,2293,0.001,800,53.86,30.08
3171,7406,0.002,800,53.86,30.11
3176,36716,0.033,800,53.86,32.21
3176,10541,0.038,800,53.86,32.56
3191,5018,0.0,800,53.86,30.0
3191,15120,0.087,800,53.86,35.82
3198,49657,0.01,800,53.86,30.64
3198,37290,0.02,800,53.86,31.31
3210,53392,0.012,800,53.86,30.82
3210,3150,0.028,800,53.86,31.86
3211,3269,0.0,800,53.86,30.0
3211,170,0.011,800,53.86,30.75
3216,8333,0.0,800,53.86,30.0
3216,15727,0.0,800,53.86,30.0
3218,3218,0.0,800,53.86,30.0
3218,2168,0.001,800,53.86,30.1
3220,41147,0.0,800,53.86,30.0
3220,3220,0.0,800,53.86,30.0
3225,2241,0.021,800,53.86,31.37
3225,31362,0.051,800,53.86,33.38
3232,36912,0.013,800,53.86,30.85
3232,39143,0.118,800,53.86,37.89
3244,3244,0.0,800,53.86,30.0
3244,4337,0.0,800,53.86,30.0
3248,5374,0.0,800,53.86,30.0
3248,3248,0.0,800,53.86,30.0
3250,3250,0.0,800,53.86,30.0
3250,38361,0.025,800,53.86,31.68
3256,37677,0.053,800,53.86,33.51
3256,8097,0.21,800,53.86,44.03
3257,3257,0.0,800,53.86,30.0
3257,1169,0.0,800,53.86,30.0
3262,14592,0.0,800,53.86,30.0
3262,3262,0.0,800,53.86,30.0
3269,3269,0.0,800,53.86,30.0
3269,170,0.011,800,53.86,30.75
3271,3811,0.0,800,53.86,30.0
3271,3271,0.0,800,53.86,30.0
3273,5437,0.014,800,53.86,30.95
3273,37440,0.014,800,53.86,30.95
3283,11058,0.0,800,53.86,30.0
3283,2487,0.021,800,53.86,31.38
3298,52711,0.028,800,53.86,31.89
3298,44539,0.039,800,53.86,32.58
3304,31182,0.039,800,53.86,32.64
3304,22410,0.04,800,53.86,32.65
3314,8425,0.008,800,53.86,30.55
3314,8162,0.008,800,53.86,30.55
3321,36494,0.007,800,53.86,30.47
3321,28958,0.008,800,53.86,30.5
3322,41995,0.021,800,53.86,31.43
3322,53542,0.022,800,53.86,31.5
3332,37301,0.045,800,53.86,33.0
3332,36919,0.151,800,53.86,40.12
3338,49764,0.021,800,53.86,31.39
3338,497,0.021,800,53.86,31.39
3343,37241,0.047,800,53.86,33.13
3343,2736,0.208,800,53.86,43.92
3345,40854,0.025,800,53.86,31.67
3345,45229,0.031,800,53.86,32.05
3346,33441,0.001,800,53.86,30.1
3346,52351,0.027,800,53.86,31.81
3352,35603,0.013,800,53.86,30.85
3352,32037,0.109,800,53.86,37.26
3357,7308,0.0,800,53.86,30.0
3357,3357,0.0,800,53.86,30.0
3363,3363,0.0,800,53.86,30.0
3363,750,0.0,800,53.86,30.0
3369,3394,0.044,800,53.86,32.95
3369,7172,0.05,800,53.86,33.37
3373,7812,0.0,800,53.86,30.0
3373,18271,0.052,800,53.86,33.45
3378,32032,0.051,800,53.86,33.39
3378,6465,0.051,800,53.86,33.39
3394,3369,0.044,800,53.86,32.95
3394,7172,0.065,800,53.86,34.37
3399,31611,0.036,800,53.86,32.43
3399,5229,0.065,800,53.86,34.33
3401,36183,0.041,800,53.86,32.71
3401,32177,0.051,800,53.86,33.38
3406,5512,0.008,800,53.86,30.5
3406,9924,0.017,800,53.86,31.16
3411,3411,0.0,800,53.86,30.0
3411,7155,0.002,800,53.86,30.16
3414,3047,0.006,800,53.86,30.38
3414,4660,0.008,800,53.86,30.51
3430,36673,0.032,800,53.86,32.15
3430,49064,0.052,800,53.86,33.46
3433,24326,0.01,800,53.86,30.66
3433,50281,0.011,800,53.86,30.76
3463,37657,0.003,800,53.86,30.23
3463,7335,0.006,800,53.86,30.39
3479,1136,0.0,800,53.86,30.0
3479,7177,0.0,800,53.86,30.0
3483,23748,0.038,800,53.86,32.51
3483,36138,0.08,800,53.86,35.38
3488,3488,0.0,800,53.86,30.0
3488,8820,0.0,800,53.86,30.0
3495,37288,0.0,800,53.86,30.0
3495,54151,0.034,800,53.86,32.29
3504,51619,0.018,800,53.86,31.22
3504,52745,0.018,800,53.86,31.22
3506,16893,0.001,800,53.86,30.06
3506,46811,0.016,800,53.86,31.06
3509,37449,0.002,800,53.86,30.12
3509,25361,0.002,800,53.86,30.12
3520,1061,0.0,800,53.86,30.0
3520,52687,0.0,800,53.86,30.0
3528,7254,0.0,800,53.86,30.02
3528,13658,0.046,800,53.86,33.1
3535,18928,0.042,800,53.86,32.78
3535,22410,0.08,800,53.86,35.37
3538,45619,0.0,800,53.86,30.0
3538,28613,0.0,800,53.86,30.0
3549,18864,0.01,800,53.86,30.65
3549,38986,0.022,800,53.86,31.5
3576,40586,0.019,800,53.86,31.24
3576,40489,0.019,800,53.86,31.3
3582,22717,0.021,800,53.86,31.39
3582,39595,0.035,800,53.86,32.32
3585,39570,0.025,800,53.86,31.68
3585,52650,0.152,800,53.86,40.14
3591,27381,0.013,800,53.86,30.85
3591,51396,0.013,800,53.86,30.85
3598,2428,0.021,800,53.86,31.39
3598,54698,0.069,800,53.86,34.64
3602,13857,0.006,800,53.86,30.39
3602,13532,0.138,800,53.86,39.25
3611,45503,0.014,800,53.86,30.91
3611,22422,0.014,800,53.86,30.93
3613,36665,0.03,800,53.86,32.01
3613,20025,0.172,800,53.86,41.5
3615,53069,0.019,800,53.86,31.25
3615,35268,0.032,800,53.86,32.15
3616,22085,0.012,800,53.86,30.82
3616,14676,0.03,800,53.86,32.01
3618,8810,0.0,800,53.86,30.02
3618,5051,0.006,800,53.86,30.38
3626,3626,0.0,800,53.86,30.0
3626,49746,0.028,800,53.86,31.89
3633,36439,0.002,800,53.86,30.13
3633,45230,0.023,800,53.86,31.57
3635,2575,0.019,800,53.86,31.25
3635,54203,0.091,800,53.86,36.1
3636,5257,0.004,800,53.86,30.28
3636,7096,0.008,800,53.86,30.55
3641,36598,0.02,800,53.86,31.36
3641,17600,0.134,800,53.86,38.93
3651,3736,0.0,800,53.86,30.0
3651,55942,0.04,800,53.86,32.64
3654,3017,0.02,800,53.86,31.35
3654,51609,0.046,800,53.86,33.1
3656,8097,0.0,800,53.86,30.01
3656,6714,0.069,800,53.86,34.61
3663,3663,0.0,800,53.86,30.0
3663,35698,0.076,800,53.86,35.05
3664,43068,0.011,800,53.86,30.74
3664,33438,0.011,800,53.86,30.74
3679,29906,0.1,800,53.86,36.68
3679,43969,0.108,800,53.86,37.22
3685,6734,0.0,800,53.86,30.0
3685,3685,0.0,800,53.86,30.0
3691,26069,0.018,800,53.86,31.17
3691,47683,0.041,800,53.86,32.76
3713,7708,0.048,800,53.86,33.22
3713,53449,0.057,800,53.86,33.83
3714,7025,0.0,800,53.86,30.0
3714,9835,0.0,800,53.86,30.0
3715,40980,0.0,800,53.86,30.0
3715,39420,0.0,800,53.86,30.0
3717,18675,0.0,800,53.86,30.0
3717,32178,0.0,800,53.86,30.0
3719,46640,0.0,800,53.86,30.0
3719,39210,0.0,800,53.86,30.0
3732,14655,0.0,800,53.86,30.0
3732,264,0.002,800,53.86,30.11
3736,3736,0.0,800,53.86,30.0
3736,55942,0.04,800,53.86,32.64
3739,3030,0.006,800,53.86,30.37
3739,15413,0.012,800,53.86,30.82
3763,49922,0.0,800,53.86,30.0
3763,6580,0.011,800,53.86,30.73
3765,27508,0.016,800,53.86,31.1
3765,27505,0.014,800,53.86,30.97
3768,5234,0.003,800,53.86,30.21
3768,21821,0.01,800,53.86,30.68
3771,4574,0.018,800,53.86,31.2
3771,38052,0.022,800,53.86,31.49
3772,8828,0.0,800,53.86,30.0
3772,3772,0.0,800,53.86,30.0
3787,3787,0.0,800,53.86,30.0
3787,8078,0.0,800,53.86,30.0
3793,28087,0.0,800,53.86,30.0
3793,3793,0.0,800,53.86,30.0
3801,13119,0.0,800,53.86,30.0
3801,13670,0.0,800,53.86,30.0
3811,3811,0.0,800,53.86,30.0
3811,3271,0.0,800,53.86,30.0
3816,45015,0.0,800,53.86,30.0
3816,13124,0.0,800,53.86,30.0
3819,13102,0.0,800,53.86,30.0
3819,4291,0.0,800,53.86,30.0
3824,31941,0.053,800,53.86,33.52
3824,20740,0.096,800,53.86,36.38
3831,1216,0.0,800,53.86,30.0
3831,24933,0.0,800,53.86,30.0
3841,11607,0.056,800,53.86,33.73
3841,32000,0.07,800,53.86,34.7
3843,18156,0.003,800,53.86,30.22
3843,36677,0.011,800,53.86,30.75
3847,36720,0.007,800,53.86,30.44
3847,35309,0.023,800,53.86,31.56
3857,3857,0.0,800,53.86,30.0
3857,5168,0.0,800,53.86,30.0
3858,40312,0.015,800,53.86,30.98
3858,34550,0.126,800,53.86,38.44
3868,2422,0.014,800,53.86,30.95
3868,5241,0.017,800,53.86,31.11
3875,40278,0.104,800,53.86,36.98
3875,36616,0.115,800,53.86,37.71
3884,19416,0.008,800,53.86,30.51
3884,18982,0.008,800,53.86,30.51
3898,26650,0.019,800,53.86,31.28
3898,6681,0.019,800,53.86,31.28
3899,19416,0.055,800,53.86,33.67
3899,18982,0.055,800,53.86,33.67
3910,37130,0.006,800,53.86,30.37
3910,9306,0.016,800,53.86,31.05
3933,49030,0.016,800,53.86,31.08
3933,24852,0.045,800,53.86,33.04
3936,4354,0.001,800,53.86,30.09
3936,43267,0.021,800,53.86,31.39
3939,38548,0.012,800,53.86,30.81
3939,36685,0.018,800,53.86,31.22
3956,6197,0.0,800,53.86,30.0
3956,45358,0.029,800,53.86,31.94
3963,32997,0.005,800,53.86,30.32
3963,35575,0.015,800,53.86,30.97
3968,50887,0.026,800,53.86,31.76
3968,43725,0.028,800,53.86,31.84
3969,37005,0.011,800,53.86,30.73
3969,55897,0.016,800,53.86,31.1
3982,7794,0.015,800,53.86,31.03
3982,50906,0.051,800,53.86,33.38
3986,3986,0.0,800,53.86,30.0
3986,3615,0.039,800,53.86,32.62
3991,3991,0.0,800,53.86,30.0
3991,6348,0.0,800,53.86,30.0
3995,3995,0.0,800,53.86,30.0
3995,10958,0.02,800,53.86,31.32
8001,14229,0.002,800,53.86,30.17
8001,55454,0.027,800,53.86,31.78
8002,53194,0.0,800,53.86,30.0
8002,46020,0.085,800,53.86,35.71
8007,8007,0.0,800,53.86,30.0
8007,32000,0.016,800,53.86,31.09
8021,44760,0.003,800,53.86,30.21
8021,36394,0.005,800,53.86,30.35
8022,5047,0.004,800,53.86,30.28
8022,11922,0.01,800,53.86,30.69
8044,10157,0.006,800,53.86,30.42
8044,13132,0.065,800,53.86,34.36
8047,45903,0.046,800,53.86,33.08
8047,42847,0.046,800,53.86,33.08
8050,1510,0.016,800,53.86,31.05
8050,16716,0.016,800,53.86,31.05
8057,6106,0.072,800,53.86,34.84
8057,7130,0.193,800,53.86,42.88
8066,10725,0.068,800,53.86,34.52
8066,32766,0.176,800,53.86,41.79
8068,8068,0.0,800,53.86,30.0
8068,17132,0.0,800,53.86,30.0
8072,12687,0.02,800,53.86,31.31
8072,11928,0.232,800,53.86,45.52
8074,57557,0.0,800,53.86,30.0
8074,52282,0.0,800,53.86,30.0
8075,8075,0.0,800,53.86,30.0
8075,8582,0.0,800,53.86,30.0
8078,3787,0.0,800,53.86,30.0
8078,8078,0.0,800,53.86,30.0
8079,38967,0.0,800,53.86,30.0
8079,17639,0.0,800,53.86,30.0
8083,33882,0.041,800,53.86,32.71
8083,7424,0.041,800,53.86,32.71
8085,8085,0.0,800,53.86,30.0
8085,37234,0.032,800,53.86,32.16
8088,12098,0.016,800,53.86,31.07
8088,39661,0.034,800,53.86,32.25
8089,48430,0.0,800,53.86,30.0
8089,37113,0.007,800,53.86,30.49
8094,46831,0.0,800,53.86,30.0
8094,49127,0.0,800,53.86,30.0
8095,36952,0.074,800,53.86,34.95
8095,11007,0.212,800,53.86,44.15
8097,3656,0.0,800,53.86,30.01
8097,6714,0.069,800,53.86,34.62
8102,8007,0.0,800,53.86,30.0
8102,32000,0.016,800,53.86,31.09
8103,15134,0.035,800,53.86,32.31
8103,14197,0.042,800,53.86,32.81
8104,31676,0.008,800,53.86,30.53
8104,33596,0.018,800,53.86,31.2
8106,5421,0.0,800,53.86,30.0
8106,37886,0.025,800,53.86,31.68
8116,45989,0.0,800,53.86,30.0
8116,36149,0.028,800,53.86,31.87
8124,5654,0.0,800,53.86,30.0
8124,38565,0.0,800,53.86,30.0
8128,7822,0.0,800,53.86,30.0
8128,7102,0.0,800,53.86,30.0
8132,10887,0.031,800,53.86,32.1
8132,20451,0.031,800,53.86,32.1
8136,8136,0.0,800,53.86,30.0
8136,19645,0.241,800,53.86,46.08
8140,14550,0.074,800,53.86,34.93
8140,24539,0.11,800,53.86,37.36
8142,38119,0.06,800,53.86,34.03
8142,26372,0.069,800,53.86,34.61
8149,38960,0.0,800,53.86,30.03
8149,5586,0.0,800,53.86,30.03
8150,43951,0.02,800,53.86,31.35
8150,24726,0.02,800,53.86,31.35
8152,17113,0.008,800,53.86,30.57
8152,19667,0.035,800,53.86,32.32
8156,7029,0.0,800,53.86,30.0
8156,8156,0.0,800,53.86,30.0
8158,9460,0.0,800,53.86,30.0
8158,31726,0.0,800,53.86,30.0
8162,8425,0.0,800,53.86,30.0
8162,8162,0.0,800,53.86,30.0
8163,8163,0.0,800,53.86,30.0
8163,16435,0.008,800,53.86,30.53
8172,33729,0.0,800,53.86,30.0
8172,164,0.004,800,53.86,30.24
8174,47456,0.0,800,53.86,30.0
8174,55898,0.0,800,53.86,30.0
8175,25700,0.038,800,53.86,32.53
8175,38188,0.044,800,53.86,32.92
8176,14069,0.012,800,53.86,30.78
8176,57812,0.017,800,53.86,31.15
8183,9938,0.104,800,53.86,36.98
8183,55146,0.118,800,53.86,37.89
8202,4556,0.006,800,53.86,30.4
8202,41251,0.059,800,53.86,33.96
8206,9266,0.0,800,53.86,30.0
8206,24345,0.0,800,53.86,30.0
8208,28454,0.023,800,53.86,31.52
8208,51077,0.026,800,53.86,31.76
8216,14132,0.0,800,53.86,30.0
8216,8216,0.0,800,53.86,30.0
8221,20760,0.022,800,53.86,31.45
8221,14029,0.108,800,53.86,37.23
8224,2071,0.0,800,53.86,30.0
8224,8224,0.0,800,53.86,30.0
8226,15613,0.062,800,53.86,34.17
8226,46040,0.226,800,53.86,45.11
8236,8236,0.0,800,53.86,30.0
8236,52240,0.0,800,53.86,30.0
8245,2702,0.015,800,53.86,31.01
8245,10164,0.033,800,53.86,32.23
8247,8247,0.0,800,53.86,30.0
8247,37941,0.0,800,53.86,30.0
8253,8253,0.0,800,53.86,30.0
8253,1754,0.001,800,53.86,30.03
8256,8651,0.002,800,53.86,30.13
8256,20451,0.006,800,53.86,30.42
8269,8657,0.082,800,53.86,35.51
8269,4291,0.129,800,53.86,38.6
8274,29758,0.0,800,53.86,30.0
8274,8706,0.0,800,53.86,30.0
8282,34637,0.02,800,53.86,31.32
8282,32411,0.02,800,53.86,31.36
8284,8284,0.0,800,53.86,30.0
8284,35554,0.099,800,53.86,36.61
8287,8827,0.0,800,53.86,30.0
8287,20399,0.092,800,53.86,36.12
8294,5373,0.005,800,53.86,30.36
8294,15173,0.05,800,53.86,33.33
8308,8319,0.0,800,53.86,30.0
8308,8308,0.0,800,53.86,30.0
8313,8974,0.0,800,53.86,30.0
8313,8457,0.0,800,53.86,30.0
8315,29567,0.0,800,53.86,30.0
8315,34072,0.0,800,53.86,30.0
8317,8317,0.0,800,53.86,30.0
8317,12671,0.002,800,53.86,30.15
8318,7025,0.0,800,53.86,30.0
8318,9835,0.0,800,53.86,30.0
8319,8319,0.0,800,53.86,30.0
8319,8308,0.0,800,53.86,30.0
8322,46831,0.0,800,53.86,30.0
8322,49127,0.0,800,53.86,30.0
8328,7299,0.0,800,53.86,30.0
8328,8328,0.0,800,53.86,30.0
8330,39653,0.0,800,53.86,30.0
8330,38767,0.0,800,53.86,30.0
8333,8333,0.0,800,53.86,30.0
8333,15727,0.0,800,53.86,30.0
8337,23620,0.038,800,53.86,32.55
8337,11708,0.038,800,53.86,32.55
8348,43084,0.0,800,53.86,30.0
8348,42349,0.0,800,53.86,30.0
8361,46831,0.0,800,53.86,30.0
8361,49127,0.0,800,53.86,30.0
8364,8364,0.0,800,53.86,30.0
8364,7258,0.0,800,53.86,30.0
8366,17289,0.0,800,53.86,30.0
8366,23980,0.08,800,53.86,35.32
8368,17200,0.0,800,53.86,30.0
8368,7271,0.0,800,53.86,30.0
8370,45783,0.009,800,53.86,30.57
8370,32736,0.068,800,53.86,34.51
8371,26502,0.0,800,53.86,30.0
8371,16291,0.032,800,53.86,32.16
8377,8377,0.0,800,53.86,30.0
8377,18309,0.0,800,53.86,30.0
8378,36803,0.006,800,53.86,30.41
8378,5828,0.16,800,53.86,40.72
8383,10350,0.021,800,53.86,31.38
8383,7211,0.021,800,53.86,31.38
8385,26119,0.001,800,53.86,30.07
8385,7131,0.003,800,53.86,30.23
8387,34543,0.0,800,53.86,30.0
8387,8387,0.0,800,53.86,30.0
8393,20455,0.04,800,53.86,32.68
8393,55294,0.044,800,53.86,32.94
8395,17530,0.018,800,53.86,31.19
8395,47859,0.018,800,53.86,31.19
8405,19068,0.008,800,53.86,30.55
8405,37678,0.018,800,53.86,31.21
8406,8406,0.0,800,53.86,30.0
8406,36208,0.008,800,53.86,30.54
8407,38070,0.021,800,53.86,31.41
8407,38517,0.057,800,53.86,33.8
8425,8425,0.0,800,53.86,30.0
8425,8162,0.0,800,53.86,30.0
8428,44443,0.033,800,53.86,32.21
8428,36191,0.048,800,53.86,33.21
8431,38382,0.014,800,53.86,30.91
8431,46684,0.029,800,53.86,31.96
8433,38414,0.044,800,53.86,32.94
8433,39438,0.046,800,53.86,33.05
8441,3504,0.048,800,53.86,33.2
8441,52745,0.066,800,53.86,34.42
8444,2638,0.027,800,53.86,31.83
8444,47154,0.043,800,53.86,32.9
8446,32634,0.004,800,53.86,30.25
8446,28185,0.024,800,53.86,31.61
8453,8453,0.0,800,53.86,30.0
8453,22732,0.02,800,53.86,31.36
8457,8974,0.0,800,53.86,30.0
8457,8457,0.0,800,53.86,30.0
8465,57800,0.002,800,53.86,30.15
8465,43971,0.007,800,53.86,30.48
8466,2765,0.085,800,53.86,35.65
8466,1607,0.11,800,53.86,37.34
8468,8468,0.0,800,53.86,30.0
8468,14935,0.04,800,53.86,32.71
8473,35440,0.025,800,53.86,31.69
8473,14261,0.026,800,53.86,31.72
8479,2446,0.024,800,53.86,31.58
8479,246,0.039,800,53.86,32.58
8485,35174,0.009,800,53.86,30.6
8485,40538,0.192,800,53.86,42.84
8496,6541,0.013,800,53.86,30.89
8496,28087,0.122,800,53.86,38.15
8499,8499,0.0,800,53.86,30.0
8499,26506,0.007,800,53.86,30.49
8501,27770,0.0,800,53.86,30.0
8501,8501,0.0,800,53.86,30.0
8508,5709,0.016,800,53.86,31.08
8508,32251,0.016,800,53.86,31.08
8510,12285,0.0,800,53.86,30.01
8510,14658,0.026,800,53.86,31.77
8512,37315,0.013,800,53.86,30.86
8512,15152,0.022,800,53.86,31.5
8513,9460,0.0,800,53.86,30.0
8513,31726,0.0,800,53.86,30.0
8523,19741,0.018,800,53.86,31.23
8523,21699,0.024,800,53.86,31.58
8526,4582,0.0,800,53.86,30.0
8526,3736,0.048,800,53.86,33.22
8529,20959,0.0,800,53.86,30.0
8529,8529,0.0,800,53.86,30.0
8538,8890,0.083,800,53.86,35.54
8538,33417,0.083,800,53.86,35.54
8548,10897,0.008,800,53.86,30.53
8548,17826,0.008,800,53.86,30.53
8551,8974,0.0,800,53.86,30.0
8551,8457,0.0,800,53.86,30.0
8555,37560,0.008,800,53.86,30.51
8555,46506,0.015,800,53.86,31.03
8562,8627,0.033,800,53.86,32.18
8562,29321,0.102,800,53.86,36.8
8569,33890,0.0,800,53.86,30.0
8569,45555,0.001,800,53.86,30.04
8570,8570,0.0,800,53.86,30.0
8570,32201,0.0,800,53.86,30.0
8572,48766,0.107,800,53.86,37.13
8572,36182,0.107,800,53.86,37.15
8573,49893,0.0,800,53.86,30.0
8573,32472,0.001,800,53.86,30.03
8576,3058,0.0,800,53.86,30.0
8576,8576,0.0,800,53.86,30.0
8579,8579,0.0,800,53.86,30.0
8579,3035,0.0,800,53.86,30.0
8582,8075,0.0,800,53.86,30.0
8582,8582,0.0,800,53.86,30.0
8583,11928,0.001,800,53.86,30.1
8583,31941,0.176,800,53.86,41.74
8597,20686,0.0,800,53.86,30.0
8597,36903,0.019,800,53.86,31.3
8604,8604,0.0,800,53.86,30.0
8604,8960,0.0,800,53.86,30.0
8608,8608,0.0,800,53.86,30.0
8608,17885,0.0,800,53.86,30.0
8621,4502,0.0,800,53.86,30.0
8621,8621,0.0,800,53.86,30.0
8627,8562,0.033,800,53.86,32.18
8627,10814,0.131,800,53.86,38.72
8628,8974,0.0,800,53.86,30.0
8628,8457,0.0,800,53.86,30.0
8634,15590,0.0,800,53.86,30.0
8634,27572,0.0,800,53.86,30.0
8650,32058,0.051,800,53.86,33.41
8650,33043,0.051,800,53.86,33.41
8651,8256,0.002,800,53.86,30.13
8651,20451,0.008,800,53.86,30.55
8654,10014,0.0,800,53.86,30.0
8654,8654,0.0,800,53.86,30.0
8657,41627,0.08,800,53.86,35.36
8657,13132,0.08,800,53.86,35.36
8670,4912,0.025,800,53.86,31.7
8670,16693,0.025,800,53.86,31.7
8672,9194,0.024,800,53.86,31.61
8672,13522,0.163,800,53.86,40.92
8673,37719,0.001,800,53.86,30.04
8673,6471,0.009,800,53.86,30.61
8675,50891,0.099,800,53.86,36.63
8675,18389,0.101,800,53.86,36.73
8679,12328,0.022,800,53.86,31.46
8679,7415,0.24,800,53.86,46.07
8686,8686,0.0,800,53.86,30.0
8686,40653,0.187,800,53.86,42.51
8693,8433,0.086,800,53.86,35.78
8693,39438,0.095,800,53.86,36.32
8706,29758,0.0,800,53.86,30.0
8706,8706,0.0,800,53.86,30.0
8707,29376,0.0,800,53.86,30.0
8707,8707,0.0,800,53.86,30.0
8708,4523,0.0,800,53.86,30.0
8708,28771,0.0,800,53.86,30.0
8711,8711,0.0,800,53.86,30.0
8711,10975,0.053,800,53.86,33.57
8714,3787,0.0,800,53.86,30.0
8714,8078,0.0,800,53.86,30.0
8715,57514,0.019,800,53.86,31.25
8715,34298,0.042,800,53.86,32.81
8720,11775,0.019,800,53.86,31.25
8720,13664,0.059,800,53.86,33.94
8724,31784,0.003,800,53.86,30.2
8724,29071,0.017,800,53.86,31.16
8727,20696,0.0,800,53.86,30.0
8727,36767,0.021,800,53.86,31.4
8728,33633,0.0,800,53.86,30.0
8728,10979,0.001,800,53.86,30.05
8731,18045,0.0,800,53.86,30.0
8731,54673,0.043,800,53.86,32.87
8745,16461,0.0,800,53.86,30.0
8745,8745,0.0,800,53.86,30.0
8759,9460,0.0,800,53.86,30.0
8759,31726,0.0,800,53.86,30.0
8762,32144,0.026,800,53.86,31.73
8762,56450,0.038,800,53.86,32.52
8767,8767,0.0,800,53.86,30.0
8767,17678,0.0,800,53.86,30.0
8772,33250,0.0,800,53.86,30.0
8772,8772,0.0,800,53.86,30.0
8774,28186,0.0,800,53.86,30.0
8774,8774,0.0,800,53.86,30.0
8781,32746,0.0,800,53.86,30.0
8781,18538,0.0,800,53.86,30.0
8788,17204,0.0,800,53.86,30.0
8788,8788,0.0,800,53.86,30.0
8789,7614,0.0,800,53.86,30.0
8789,7634,0.0,800,53.86,30.0
8790,8790,0.0,800,53.86,30.0
8790,41911,0.155,800,53.86,40.39
8802,28245,0.0,800,53.86,30.0
8802,8802,0.0,800,53.86,30.0
8805,6074,0.01,800,53.86,30.67
8805,19261,0.023,800,53.86,31.54
8809,26300,0.0,800,53.86,30.0
8809,8809,0.0,800,53.86,30.0
8810,3618,0.0,800,53.86,30.02
8810,5051,0.005,800,53.86,30.35
8814,8814,0.0,800,53.86,30.0
8814,1601,0.0,800,53.86,30.0
8815,8815,0.0,800,53.86,30.0
8815,727,0.0,800,53.86,30.0
8820,3488,0.0,800,53.86,30.0
8820,8820,0.0,800,53.86,30.0
8824,8824,0.0,800,53.86,30.0
8824,11294,0.0,800,53.86,30.0
